asin,imUrl,labels_qty,overall,text
0007513577,http://ecx.images-amazon.com/images/I/71T0VuMEo0L.jpg,3.0,5.0,"[['book', 'product', 'product']]"
0007546017,http://ecx.images-amazon.com/images/I/31%2BGNDRITyL.jpg,10.0,3.2222222222222223,"[['sky', 'text', 'horizon', 'morning', 'calm', 'font', 'atmosphere', 'heat', 'dawn', 'computer wallpaper']]"
0007497415,http://ecx.images-amazon.com/images/I/51jUa3YFsVL.jpg,8.0,5.0,"[['text', 'graphic design', 'font', 'poster', 'line', 'advertising', 'graphics', 'banner']]"
000766141X,http://ecx.images-amazon.com/images/I/41UOUHONT0L.jpg,10.0,4.714285714285714,"[['text', 'font', 'organism', 'produce', 'bird', 'area', 'product', 'happiness', 'fiction', 'graphics']]"
0007523580,http://ecx.images-amazon.com/images/I/91OKBzQXq5L.jpg,5.0,3.875,"[['text', 'purple', 'font', 'happiness', 'book']]"
0007559461,http://ecx.images-amazon.com/images/I/51MG3YlC5uL.jpg,7.0,3.875,"[['pink', 'text', 'font', 'advertising', 'product', 'girl', 'brand']]"
0007622872,"http://ecx.images-amazon.com/images/I/71%2BDBlwMdaL._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU01_.jpg",4.0,5.0,"[['pink', 'text', 'font', 'advertising']]"
000755947X,http://ecx.images-amazon.com/images/I/81DwUJ02qbL.jpg,10.0,3.941176470588236,"[['friendship', 'text', 'male', 'poster', 'emotion', 'summer', 'fun', 'interaction', 'love', 'happiness']]"
000755589X,http://ecx.images-amazon.com/images/I/51N3QrvxKyL.jpg,7.0,4.333333333333333,"[['text', 'product', 'font', 'line', 'product', 'advertising', 'brand']]"
000750361X,http://ecx.images-amazon.com/images/I/51Sk9JpOi0L.jpg,7.0,3.6,"[['advertising', 'poster', 'film', 'photo caption', 'album cover', 'action film', 'font']]"
0007491263,http://ecx.images-amazon.com/images/I/51kX4D-nWLL.jpg,4.0,3.9615384615384617,"[['poster', 'font', 'advertising', 'film']]"
0007559569,http://ecx.images-amazon.com/images/I/51cDRdtLaIL.jpg,10.0,4.642857142857143,"[['hair', 'skin', 'blond', 'beauty', 'human hair color', 'hair coloring', 'cheek', 'long hair', 'font', 'product']]"
0007821859,http://ecx.images-amazon.com/images/I/51WHQtGpDsL.jpg,5.0,3.6666666666666665,"[['poster', 'film', 'font', 'firearm', 'weapon']]"
0020098014,http://ecx.images-amazon.com/images/I/51ydS-Cv7sL.jpg,5.0,5.0,"[['text', 'font', 'poster', 'tree', 'produce']]"
0007929080,http://ecx.images-amazon.com/images/I/51DDmtkpeuL.jpg,7.0,5.0,"[['text', 'product', 'product', 'skin care', 'sunscreen', 'lotion', 'font']]"
000779021X,http://ecx.images-amazon.com/images/I/51z3YOusJAL.jpg,3.0,4.166666666666667,"[['text', 'font', 'calligraphy']]"
0007488254,http://ecx.images-amazon.com/images/I/51sJaIx6QzL.jpg,8.0,5.0,"[['text', 'christmas', 'font', 'christmas decoration', 'party supply', 'banner', 'holiday', 'advertising']]"
0020100604,http://ecx.images-amazon.com/images/I/51m9XnNcoqL.jpg,10.0,5.0,"[['blue', 'text', 'font', 'poster', 'line', 'area', 'recreation', 'banner', 'square', 'point']]"
0020016700,http://ecx.images-amazon.com/images/I/51D1JzeT-rL.jpg,8.0,3.333333333333333,"[['text', 'font', 'poster', 'line', 'book', 'illustration', 'history', 'paper']]"
0020088221,http://ecx.images-amazon.com/images/I/51CER6F39HL.jpg,6.0,2.5,"[['poster', 'film', 'gentleman', 'album cover', 'human behavior', 'book']]"
0020184700,http://ecx.images-amazon.com/images/I/61D5XXUOCtL.jpg,7.0,3.0,"[['text', 'font', 'screenshot', 'product', 'angle', 'number', 'brand']]"
0020119305,http://ecx.images-amazon.com/images/I/51CbDJDStXL.jpg,2.0,4.0,"[['text', 'font']]"
0020136609,http://ecx.images-amazon.com/images/I/71NRQ1642FL.gif,7.0,3.0,"[['text', 'font', 'area', 'brand', 'product', 'logo', 'advertising']]"
0020236107,http://ecx.images-amazon.com/images/I/51MHNXDA5EL.jpg,10.0,3.6666666666666665,"[['motor vehicle', 'car', 'poster', 'automotive design', 'vehicle', 'advertising', 'product design', 'font', 'vintage car', 'automotive exterior']]"
0020259905,http://ecx.images-amazon.com/images/I/91LueltKmvL.jpg,4.0,5.0,"[['text', 'poster', 'magazine', 'font']]"
0020165811,http://ecx.images-amazon.com/images/I/61rTp-TkojL.jpg,8.0,4.5,"[['text', 'purple', 'font', 'area', 'product', 'magenta', 'angle', 'brand']]"
002025900X,"http://ecx.images-amazon.com/images/I/51A8Wkut8YL._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU01_.jpg",3.0,5.0,"[['text', 'font', 'book']]"
002028361X,http://ecx.images-amazon.com/images/I/51TWLJNgk2L.jpg,5.0,5.0,"[['poster', 'advertising', 'film', 'book', 'font']]"
0020291922,http://ecx.images-amazon.com/images/I/31yeQFmNz3L.jpg,3.0,4.214285714285714,"[['text', 'font', 'book']]"
0020306652,http://ecx.images-amazon.com/images/I/51NM2a2%2BO2L.jpg,6.0,4.228571428571429,"[['advertising', 'poster', 'font', 'product', 'vintage advertisement', 'recreation']]"
0007622880,http://ecx.images-amazon.com/images/I/51b3fT78FmL.jpg,3.0,4.0,"[['poster', 'film', 'advertising']]"
0020315910,http://ecx.images-amazon.com/images/I/413KBK6YVYL.jpg,10.0,5.0,"[['poster', 'advertising', 'sky', 'atmosphere', 'phenomenon', 'biome', 'font', 'pc game', 'screenshot', 'world']]"
0020343906,http://ecx.images-amazon.com/images/I/615mkqMV7AL.jpg,10.0,4.5,"[['green', 'text', 'yellow', 'font', 'line', 'product', 'area', 'grass', 'material', 'angle']]"
0020307209,http://ecx.images-amazon.com/images/I/51BWKPD4S8L.jpg,10.0,5.0,"[['arch', 'landmark', 'architecture', 'history', 'column', 'medieval architecture', 'ancient roman architecture', 'arcade', 'religion', 'ancient history']]"
0020322305,http://ecx.images-amazon.com/images/I/71w5eFsw44L.jpg,6.0,5.0,"[['text', 'font', 'orange', 'poster', 'advertising', 'calligraphy']]"
0020209851,http://ecx.images-amazon.com/images/I/51Rq65uPAFL.jpg,2.0,5.0,"[['text', 'font']]"
0020360754,http://ecx.images-amazon.com/images/I/514gEERcRZL.jpg,6.0,4.0,"[['text', 'poster', 'font', 'advertising', 'film', 'book']]"
0020303955,http://ecx.images-amazon.com/images/I/71NeV%2Bn8w1L.jpg,10.0,5.0,"[['dish', 'food', 'cuisine', 'vegetarian food', 'recipe', 'rice', 'stuffing', 'risotto', 'vegetable', 'commodity']]"
0020421907,http://ecx.images-amazon.com/images/I/511F3EZ393L.jpg,8.0,4.0,"[['religion', 'mythology', 'poster', 'fictional character', 'fiction', 'book', 'history', 'angel']]"
002042681X,http://ecx.images-amazon.com/images/I/718ZNs083rL.jpg,10.0,5.0,"[['horse', 'horse like mammal', 'poster', 'mustang horse', 'pack animal', 'cowboy', 'stallion', 'llanero', 'painting', 'fiction']]"
0020404808,http://ecx.images-amazon.com/images/I/51P9BYWK6ML.jpg,10.0,5.0,"[['text', 'green', 'mammal', 'vertebrate', 'cartoon', 'font', 'human behavior', 'organism', 'recreation', 'poster']]"
0020427115,http://ecx.images-amazon.com/images/I/51BaF8aBAbL.jpg,3.0,4.8,"[['film', 'poster', 'album cover']]"
0020427859,http://ecx.images-amazon.com/images/I/5117937X44L.jpg,2.0,4.6,"[['human behavior', 'album cover']]"
0020425651,http://ecx.images-amazon.com/images/I/61JNurwq9XL.jpg,8.0,5.0,"[['poster', 'fiction', 'organism', 'fictional character', 'art', 'advertising', 'illustration', 'book']]"
002044995X,http://ecx.images-amazon.com/images/I/51vU9OFFMPL.jpg,7.0,4.0,"[['text', 'font', 'sign', 'signage', 'number', 'advertising', 'label']]"
0020449313,http://ecx.images-amazon.com/images/I/71ujCtnUhyL.jpg,4.0,4.666666666666667,"[['poster', 'film', 'font', 'book']]"
0020443005,http://ecx.images-amazon.com/images/I/51V0vxJ7XOL._SL500_.jpg,10.0,5.0,"[['yellow', 'text', 'poster', 'cartoon', 'comics', 'advertising', 'fiction', 'font', 'illustration', 'art']]"
0020452705,http://ecx.images-amazon.com/images/I/513311B6K8L.jpg,6.0,4.666666666666667,"[['poster', 'advertising', 'watercraft', 'boat', 'film', 'boating']]"
002045600X,http://ecx.images-amazon.com/images/I/81CNiQfUEeL.jpg,5.0,3.5,"[['fauna', 'organism', 'art', 'illustration', 'tree']]"
0020436203,http://ecx.images-amazon.com/images/I/51NhEpK2-SL.jpg,10.0,3.0,"[['fauna', 'mammal', 'vertebrate', 'text', 'organism', 'wildlife', 'dog like mammal', 'extinction', 'illustration', 'carnivoran']]"
0020446500,http://ecx.images-amazon.com/images/I/61Wb0Ep--kL.jpg,7.0,4.0,"[['poster', 'advertising', 'film', 'photo caption', 'eyewear', 'sunglasses', 'product']]"
0020427018,http://ecx.images-amazon.com/images/I/515CY3J2XFL.jpg,7.0,4.0,"[['poster', 'film', 'advertising', 'romance novel', 'album cover', 'fiction', 'human behavior']]"
0020437501,http://ecx.images-amazon.com/images/I/51M89B89X7L.jpg,10.0,4.0,"[['plant', 'leaf', 'flowering plant', 'tree', 'organism', 'produce', 'font', 'grass', 'pattern', 'illustration']]"
0020519109,http://ecx.images-amazon.com/images/I/41SALpkIwRL.jpg,5.0,4.309523809523808,"[['text', 'poster', 'book', 'font', 'novel']]"
0020519001,http://ecx.images-amazon.com/images/I/91dhT%2BN9idL.jpg,6.0,4.0,"[['poster', 'text', 'font', 'album cover', 'film', 'book']]"
0020653204,http://ecx.images-amazon.com/images/I/51BULO0RhCL.jpg,6.0,5.0,"[['text', 'font', 'advertising', 'poster', 'brand', 'flyer']]"
0020777507,http://ecx.images-amazon.com/images/I/51D4S0M2HNL.jpg,5.0,5.0,"[['text', 'font', 'line', 'calligraphy', 'happiness']]"
0020583516,http://ecx.images-amazon.com/images/I/51xhRg0SgkL.jpg,10.0,5.0,"[['physical fitness', 'joint', 'leg', 'arm', 'muscle', 'performing arts', 'dancer', 'physical exercise', 'balance', 'human leg']]"
0020820755,http://ecx.images-amazon.com/images/I/91PT%2BjC4H4L.jpg,5.0,5.0,"[['text', 'poster', 'advertising', 'book', 'font']]"
0020746903,http://ecx.images-amazon.com/images/I/51tQwuTxdEL.jpg,4.0,3.0,"[['text', 'font', 'book', 'advertising']]"
002079990X,http://ecx.images-amazon.com/images/I/51N278190CL.jpg,4.0,5.0,"[['text', 'font', 'calligraphy', 'writing']]"
0020430906,http://ecx.images-amazon.com/images/I/51cSINaU7JL.jpg,10.0,5.0,"[['cartoon', 'mammal', 'text', 'vertebrate', 'horse like mammal', 'fauna', 'human behavior', 'goats', 'fiction', 'organism']]"
0021492638,http://ecx.images-amazon.com/images/I/51KqAvcRQDL.jpg,8.0,4.666666666666667,"[['flag', 'textile', 'advertising', 'flag of the united states', 'material', 'banner', 'product', 'creative arts']]"
0023080302,http://ecx.images-amazon.com/images/I/410WM80BCDL.jpg,3.0,5.0,"[['text', 'font', 'product']]"
0023456108,http://ecx.images-amazon.com/images/I/41XABDGGMCL.jpg,3.0,5.0,"[['green', 'text', 'font']]"
0023895306,http://ecx.images-amazon.com/images/I/41s3ZE806NL.jpg,4.0,5.0,"[['text', 'font', 'brand', 'product']]"
0024181900,http://ecx.images-amazon.com/images/I/51QK6XCSDEL.jpg,6.0,5.0,"[['text', 'font', 'poster', 'brand', 'advertising', 'book']]"
0024041513,http://ecx.images-amazon.com/images/I/312r3LiwjlL.jpg,3.0,4.0,"[['text', 'font', 'brand']]"
0024972002,"http://ecx.images-amazon.com/images/I/51--tUCklhL._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU01_.jpg",10.0,5.0,"[['text', 'cartoon', 'poster', 'comics', 'fiction', 'book', 'recreation', 'font', 'advertising', 'illustration']]"
0025005707,"http://ecx.images-amazon.com/images/I/515u9Tem-lL._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU01_.jpg",6.0,3.5,"[['text', 'font', 'line', 'area', 'product', 'banner']]"
0025068407,http://ecx.images-amazon.com/images/I/51c-N4l6UzL.jpg,5.0,4.666666666666667,"[['text', 'poster', 'book', 'novel', 'advertising']]"
0025202529,http://ecx.images-amazon.com/images/I/51gC555jH2L.jpg,4.0,5.0,"[['advertising', 'poster', 'font', 'film']]"
0025005731,http://ecx.images-amazon.com/images/I/51V1NTNZ4EL.jpg,5.0,3.0,"[['text', 'font', 'poster', 'book', 'advertising']]"
0025281607,http://ecx.images-amazon.com/images/I/51Y8B7QQFYL.jpg,3.0,4.5,"[['product', 'font', 'product']]"
0025229109,http://ecx.images-amazon.com/images/I/51N775S9YQL.jpg,10.0,5.0,"[['text', 'yellow', 'font', 'product', 'line', 'poster', 'area', 'brand', 'graphic design', 'advertising']]"
0025174215,http://ecx.images-amazon.com/images/I/51B0VF00Z7L.jpg,5.0,4.75,"[['poster', 'advertising', 'text', 'font', 'ecoregion']]"
0025174703,http://ecx.images-amazon.com/images/I/618%2Bx71B8pL.jpg,10.0,3.6666666666666665,"[['green', 'text', 'font', 'line', 'grass', 'area', 'product', 'material', 'angle', 'brand']]"
002520260X,http://ecx.images-amazon.com/images/I/41OSaBb5qeL.jpg,5.0,5.0,"[['text', 'poster', 'font', 'advertising', 'brand']]"
0025225804,http://ecx.images-amazon.com/images/I/41hBU6-81dL.jpg,5.0,5.0,"[['text', 'font', 'product', 'brand', 'product']]"
0025429655,http://ecx.images-amazon.com/images/I/81xDvEJ8GML.jpg,10.0,5.0,"[['text', 'green', 'font', 'product', 'grass', 'logo', 'line', 'area', 'pattern', 'design']]"
002542730X,http://ecx.images-amazon.com/images/I/61XKDXG16XL.jpg,,5.0,
0025668609,http://ecx.images-amazon.com/images/I/81EkHgVuQSL.jpg,10.0,4.25,"[['sausage', 'kielbasa', 'meat', 'thuringian sausage', 'bratwurst', 'mettwurst', 'food', 'knackwurst', 'boerewors', 'breakfast sausage']]"
0025853503,http://ecx.images-amazon.com/images/I/51SXLBqwNZL.jpg,5.0,4.870967741935483,"[['text', 'font', 'poster', 'book', 'advertising']]"
0025718703,http://ecx.images-amazon.com/images/I/51swwlpItFL.jpg,6.0,4.333333333333333,"[['text', 'book', 'poster', 'font', 'album cover', 'novel']]"
0025631403,http://ecx.images-amazon.com/images/I/41TUpXRGqUL.jpg,4.0,5.0,"[['text', 'poster', 'font', 'book']]"
0026045702,http://ecx.images-amazon.com/images/I/51ng6SgXZuL.jpg,7.0,4.466666666666667,"[['text', 'font', 'product', 'line', 'area', 'product', 'brand']]"
0026009102,http://ecx.images-amazon.com/images/I/51CVGVNZSKL.jpg,3.0,4.129032258064516,"[['text', 'poster', 'font']]"
0026124157,http://ecx.images-amazon.com/images/I/51fnU09o4FL.jpg,7.0,5.0,"[['poster', 'vintage advertisement', 'font', 'history', 'book', 'film', 'advertising']]"
0026128101,http://ecx.images-amazon.com/images/I/414OYlZuRlL.jpg,6.0,4.0,"[['text', 'font', 'book', 'poster', 'product', 'advertising']]"
0026154900,http://ecx.images-amazon.com/images/I/91NaDXx0nEL.jpg,2.0,5.0,"[['product', 'product']]"
0026217457,http://ecx.images-amazon.com/images/I/519%2BuQi%2B6oL.jpg,10.0,3.0,"[['food', 'dish', 'natural foods', 'cuisine', 'vegetarian food', 'meal', 'superfood', 'vegetable', 'recipe', 'garnish']]"
0026155109,http://ecx.images-amazon.com/images/I/51C28EcAS1L.jpg,5.0,5.0,"[['text', 'poster', 'font', 'area', 'advertising']]"
0026154609,http://ecx.images-amazon.com/images/I/61pmtYihObL.jpg,10.0,4.416666666666667,"[['eyebrow', 'face', 'nose', 'skin', 'lip', 'chin', 'cheek', 'forehead', 'eyelash', 'close up']]"
0025955004,http://ecx.images-amazon.com/images/I/91sqi7OhERL.jpg,9.0,5.0,"[['text', 'textile', 'pattern', 'art', 'poster', 'material', 'font', 'creative arts', 'needlework']]"
002621850X,"http://ecx.images-amazon.com/images/I/41RtgyL5LML._SL500_PIsitb-sticker-arrow-big,TopRight,35,-73_OU01_.jpg",8.0,5.0,"[['text', 'font', 'product', 'signage', 'sign', 'brand', 'number', 'label']]"
0026309106,http://ecx.images-amazon.com/images/I/413iSALRWKL.jpg,4.0,5.0,"[['text', 'font', 'poster', 'book']]"
0026155001,http://ecx.images-amazon.com/images/I/51YsJMDO%2BYL.jpg,4.0,5.0,"[['poster', 'text', 'advertising', 'font']]"
0026887541,http://ecx.images-amazon.com/images/I/91LpD8hEpyL.jpg,8.0,4.5,"[['fauna', 'horse like mammal', 'pack animal', 'livestock', 'mustang horse', 'horse', 'advertising', 'wildlife']]"
0026890224,http://ecx.images-amazon.com/images/I/21NuA6HxyEL.jpg,10.0,4.0,"[['text', 'art', 'cross stitch', 'craft', 'creative arts', 'product', 'pattern', 'paper', 'pattern', 'recreation']]"
0027109917,http://ecx.images-amazon.com/images/I/519K1JZMQHL.jpg,10.0,4.36,"[['poster', 'album cover', 'forehead', 'cheek', 'film', 'human behavior', 'fiction', 'child', 'smile', 'girl']]"
0027083314,http://ecx.images-amazon.com/images/I/41XtZldG2LL.jpg,5.0,5.0,"[['product', 'box', 'product', 'book', 'packaging and labeling']]"
0027136701,http://ecx.images-amazon.com/images/I/51tKPI3g%2BPL.jpg,3.0,4.8,"[['poster', 'advertising', 'album cover']]"
0027197107,http://ecx.images-amazon.com/images/I/51og6DXeBfL.jpg,10.0,5.0,"[['cat', 'fauna', 'mammal', 'small to medium sized cats', 'cat like mammal', 'whiskers', 'photo caption', 'carnivoran', 'organism', 'raccoon']]"
0027116905,http://ecx.images-amazon.com/images/I/51ZVOYFKITL.jpg,10.0,3.0,"[['text', 'poster', 'cartoon', 'font', 'art', 'line', 'illustration', 'comics', 'fiction', 'human behavior']]"
0027110400,http://ecx.images-amazon.com/images/I/51J35N8GTXL.jpg,6.0,2.5,"[['text', 'cartoon', 'art', 'illustration', 'font', 'tree']]"
002717350X,http://ecx.images-amazon.com/images/I/5116J9KSTQL.jpg,10.0,5.0,"[['mammal', 'vertebrate', 'cartoon', 'art', 'recreation', 'organism', 'food', 'fiction', 'fictional character', 'illustration']]"
0027348407,http://ecx.images-amazon.com/images/I/61GHE0oEx6L.jpg,10.0,4.75,"[['text', 'font', 'orange', 'pattern', 'line', 'design', 'area', 'graphic design', 'point', 'illustration']]"
0027379108,http://ecx.images-amazon.com/images/I/518H8J2AQ8L.jpg,7.0,5.0,"[['fauna', 'deer', 'reindeer', 'organism', 'wildlife', 'font', 'illustration']]"
0027436225,http://ecx.images-amazon.com/images/I/51JHzy0w7yL.jpg,10.0,4.285714285714286,"[['horse', 'mustang horse', 'horse like mammal', 'fauna', 'mane', 'stallion', 'sorrel', 'mare', 'livestock', 'organism']]"
0027375862,http://ecx.images-amazon.com/images/I/51mtt6SVWSL.jpg,7.0,5.0,"[['cartoon', 'human behavior', 'art', 'poster', 'fiction', 'comics', 'illustration']]"
0027375854,http://ecx.images-amazon.com/images/I/517Zqo1BDzL.jpg,8.0,5.0,"[['text', 'poster', 'art', 'doll', 'pattern', 'album cover', 'book', 'illustration']]"
0027436284,http://ecx.images-amazon.com/images/I/51EBG3JW98L.jpg,6.0,5.0,"[['horse', 'horse like mammal', 'poster', 'stallion', 'advertising', 'mustang horse']]"
002765415X,http://ecx.images-amazon.com/images/I/51MEoMhgwnL.jpg,10.0,5.0,"[['text', 'font', 'organism', 'clip art', 'line', 'product', 'design', 'art', 'area', 'illustration']]"
0027436292,http://ecx.images-amazon.com/images/I/51L0bz0Cg8L.jpg,10.0,5.0,"[['horse', 'horse like mammal', 'poster', 'horse tack', 'mane', 'mustang horse', 'advertising', 'snout', 'stallion', 'pack animal']]"
0027651908,http://ecx.images-amazon.com/images/I/A1MFcw3eizL.jpg,10.0,5.0,"[['art', 'mythical creature', 'fictional character', 'organism', 'fiction', 'human', 'mythology', 'graphics', 'visual arts', 'illustration']]"
0027731006,http://ecx.images-amazon.com/images/I/51ONHMKPl-L.jpg,10.0,3.5,"[['text', 'poster', 'comics', 'comic book', 'fiction', 'organism', 'illustration', 'art', 'advertising', 'font']]"
002782683X,http://ecx.images-amazon.com/images/I/51byRdxUrnL.jpg,7.0,4.333333333333333,"[['pumpkin', 'halloween', 'winter squash', 'art', 'painting', 'calabaza', 'advertising']]"
0028028333,http://ecx.images-amazon.com/images/I/51HKDR0KK4L.jpg,5.0,5.0,"[['text', 'poster', 'font', 'graphic design', 'pattern']]"
0028603508,http://ecx.images-amazon.com/images/I/51aL0%2BEdvhL.jpg,5.0,4.5,"[['text', 'poster', 'advertising', 'font', 'film']]"
0028604199,http://ecx.images-amazon.com/images/I/51MVWDYEVQL.jpg,4.0,5.0,"[['poster', 'mythology', 'art', 'history']]"
0028608151,http://ecx.images-amazon.com/images/I/51fpqEkr3PL.jpg,4.0,5.0,"[['advertising', 'product', 'font', 'brand']]"
0028608283,http://ecx.images-amazon.com/images/I/51YZM9ANCWL.jpg,10.0,3.5,"[['fauna', 'cat', 'text', 'small to medium sized cats', 'art', 'cat like mammal', 'poster', 'art paper', 'whiskers', 'product']]"
0028608208,http://ecx.images-amazon.com/images/I/41zZPjqVpnL.jpg,10.0,3.5,"[['athlete', 'muscle', 'sports', 'competition', 'advertising', 'athletics', 'recreation', 'physical exercise', 'race', 'running']]"
0028609980,http://ecx.images-amazon.com/images/I/61MECwopaQL.jpg,6.0,5.0,"[['fauna', 'tree', 'plant', 'organism', 'art', 'advertising']]"
0028610105,http://ecx.images-amazon.com/images/I/51qGSxSCZwL.jpg,6.0,4.578947368421051,"[['yellow', 'text', 'font', 'product', 'line', 'produce']]"
0028609883,http://ecx.images-amazon.com/images/I/61yP9R3e1uL.jpg,4.0,5.0,"[['food', 'dish', 'cuisine', 'recipe']]"
0028612337,http://ecx.images-amazon.com/images/I/7127XMHAQ9L.gif,6.0,5.0,"[['text', 'font', 'advertising', 'poster', 'recreation', 'newspaper']]"
0028603958,http://ecx.images-amazon.com/images/I/7115Q5VDMDL.gif,10.0,5.0,"[['dish', 'food', 'cuisine', 'hendl', 'recipe', 'roasting', 'thanksgiving', 'meal', 'prepackaged meal', 'cookware and bakeware']]"
0028612671,http://ecx.images-amazon.com/images/I/71QSFSJ6K2L.gif,10.0,5.0,"[['text', 'christmas', 'art', 'christmas ornament', 'illustration', 'fictional character', 'font', 'greeting card', 'holiday ornament', 'creative arts']]"
0028612566,http://ecx.images-amazon.com/images/I/71SFAQEAJ3L.gif,10.0,5.0,"[['natural foods', 'food', 'cuisine', 'product', 'vegetarian food', 'dish', 'convenience food', 'fast food', 'meal', 'appetizer']]"
0028613198,http://ecx.images-amazon.com/images/I/517dbdPpRcL.jpg,7.0,5.0,"[['text', 'font', 'advertising', 'line', 'banner', 'brand', 'flyer']]"
0028617347,http://ecx.images-amazon.com/images/I/51yd%2B8H%2BGqL.jpg,10.0,5.0,"[['text', 'font', 'line', 'paper', 'area', 'material', 'advertising', 'brand', 'product', 'writing']]"
0028615883,http://ecx.images-amazon.com/images/I/710%2BdPNow6L.jpg,7.0,5.0,"[['dish', 'soup', 'food', 'cuisine', 'recipe', 'curry', 'vegetarian food']]"
0028614518,http://ecx.images-amazon.com/images/I/51ME0CFT02L.jpg,5.0,4.0,"[['green', 'text', 'font', 'advertising', 'grass']]"
0028617606,http://ecx.images-amazon.com/images/I/51a9dFGCbSL.jpg,8.0,5.0,"[['text', 'font', 'line', 'area', 'advertising', 'media', 'communication', 'product']]"
0028612922,http://ecx.images-amazon.com/images/I/51%2BOoTdaTGL.jpg,8.0,5.0,"[['text', 'poster', 'sky', 'advertising', 'font', 'star', 'night', 'space']]"
0028614496,http://ecx.images-amazon.com/images/I/719WNV881BL.gif,10.0,4.0,"[['text', 'blue', 'font', 'line', 'banner', 'area', 'advertising', 'point', 'graphics', 'product']]"
0028618475,http://ecx.images-amazon.com/images/I/51SKRYCB9WL.jpg,6.0,5.0,"[['baking', 'food', 'baked goods', 'recipe', 'flavor', 'bagel']]"
0028621239,http://ecx.images-amazon.com/images/I/51W6%2BtIhxtL.jpg,8.0,5.0,"[['text', 'product', 'font', 'cuisine', 'line', 'product', 'advertising', 'food']]"
0028621328,http://ecx.images-amazon.com/images/I/61zLFTxwLCL.jpg,7.0,3.5,"[['text', 'font', 'wood', 'book', 'varnish', 'wood stain', 'advertising']]"
0028619560,http://ecx.images-amazon.com/images/I/51-0VG7G7EL.jpg,10.0,1.0,"[['text', 'yellow', 'product', 'font', 'line', 'product', 'area', 'material', 'paper', 'advertising']]"
0028620054,http://ecx.images-amazon.com/images/I/51W86eslpSL.jpg,10.0,4.5,"[['natural foods', 'vegetable', 'local food', 'produce', 'food', 'fruit', 'whole food', 'diet food', 'vegetarian food', 'superfood']]"
0028617436,http://ecx.images-amazon.com/images/I/5130S618DAL.jpg,5.0,5.0,"[['text', 'product', 'font', 'recreation', 'product']]"
0028620135,http://ecx.images-amazon.com/images/I/51stXaBfAGL.jpg,7.0,1.0,"[['text', 'font', 'product', 'line', 'area', 'product', 'brand']]"
002862386X,http://ecx.images-amazon.com/images/I/51BLO6PDhOL.jpg,5.0,4.0,"[['text', 'font', 'advertising', 'line', 'media']]"
0028624513,http://ecx.images-amazon.com/images/I/51uPCp5L5LL.jpg,10.0,5.0,"[['food', 'superfood', 'cuisine', 'meal', 'recipe', 'thanksgiving', 'flavor', 'natural foods', 'vegetarian food', 'comfort food']]"
0028623371,http://ecx.images-amazon.com/images/I/81RqtnA0gpL.jpg,10.0,4.0,"[['text', 'font', 'product', 'cartoon', 'graphic design', 'art', 'line', 'illustration', 'organism', 'clip art']]"
0028627350,http://ecx.images-amazon.com/images/I/51BoLNcZfmL.jpg,3.0,5.0,"[['text', 'font', 'recreation']]"
0028622855,http://ecx.images-amazon.com/images/I/51Q4AKC7MXL.jpg,8.0,4.0,"[['text', 'art', 'poster', 'purple', 'flower', 'font', 'calligraphy', 'illustration']]"
0028626036,http://ecx.images-amazon.com/images/I/51C7ws3U76L.jpg,10.0,4.0,"[['cookies and crackers', 'cookie', 'snack', 'baking', 'biscuit', 'baked goods', 'food', 'dessert', 'flavor', 'finger food']]"
0028626427,http://ecx.images-amazon.com/images/I/51T12PcVUOL.jpg,10.0,1.5,"[['wildlife', 'mammal', 'fauna', 'flora', 'cat like mammal', 'organism', 'terrestrial animal', 'big cats', 'grass', 'carnivoran']]"
0028629515,http://ecx.images-amazon.com/images/I/516bpDd5P3L.jpg,8.0,5.0,"[['text', 'product', 'advertising', 'area', 'font', 'product', 'recreation', 'display advertising']]"
0028620666,http://ecx.images-amazon.com/images/I/51nxgpCLK3L.jpg,10.0,4.0,"[['food', 'baking', 'cookies and crackers', 'dish', 'baked goods', 'snack', 'recipe', 'flavor', 'cookie', 'cuisine']]"
0028629299,http://ecx.images-amazon.com/images/I/51ob8jajuGL.jpg,8.0,3.0,"[['text', 'yellow', 'font', 'line', 'area', 'brand', 'advertising', 'recreation']]"
0028627717,http://ecx.images-amazon.com/images/I/61eEZp91g5L.jpg,10.0,4.583333333333333,"[['red', 'text', 'heart', 'love', 'font', ""valentine's day"", 'design', 'line', 'area', 'product']]"
0028627598,http://ecx.images-amazon.com/images/I/51AW6TJEN8L.jpg,7.0,4.0,"[['text', 'font', 'line', 'area', 'banner', 'advertising', 'product']]"
0028631188,http://ecx.images-amazon.com/images/I/71QCMWqbbtL.jpg,8.0,5.0,"[['text', 'font', 'advertising', 'banner', 'line', 'area', 'product', 'brand']]"
0028631412,http://ecx.images-amazon.com/images/I/71j%2B1Q%2BZqdS.jpg,3.0,4.0,"[['poster', 'font', 'advertising']]"
0028631528,http://ecx.images-amazon.com/images/I/61lTfXTHZGL.jpg,10.0,5.0,"[['text', 'comic book', 'comics', 'cartoon', 'art', 'fictional character', 'font', 'organism', 'fiction', 'graphics']]"
